time_utc,uva,uvb,uvi,sza,ghi,melanogenic_effective_irradiance_wm2,absolute_tan_score_0_100,legacy_absolute_tan_score_55_30_15,tan_score_model_version,global_reference_version,time_local,day_of_year,local_hour,solar_elevation_deg,year
2001-01-01 13:00:00+00:00,0.58,0.0,0.0,87.69,13.32,0.00297,0.2,0.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 08:00:00-05:00,1,8.0,2.3100000000000023,2001
2001-01-01 14:00:00+00:00,3.5,0.01,0.08,79.39,85.0,0.02366,1.5,2.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 09:00:00-05:00,1,9.0,10.61,2001
2001-01-01 15:00:00+00:00,8.14,0.05,0.25,72.22,135.23,0.07033,4.4,5.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 10:00:00-05:00,1,10.0,17.78,2001
2001-01-01 16:00:00+00:00,9.7,0.09,0.45,67.17,197.6,0.10122,6.3,7.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 11:00:00-05:00,1,11.0,22.83,2001
2001-01-01 17:00:00+00:00,14.92,0.16,0.8,64.74,312.12,0.16803,10.5,11.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 12:00:00-05:00,1,12.0,25.260000000000005,2001
2001-01-01 18:00:00+00:00,15.39,0.16,0.8,65.24,360.62,0.17044,10.7,11.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 13:00:00-05:00,1,13.0,24.760000000000005,2001
2001-01-01 19:00:00+00:00,13.12,0.1,0.52,68.61,320.27,0.12446,7.8,9.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 14:00:00-05:00,1,14.0,21.39,2001
2001-01-01 20:00:00+00:00,8.06,0.04,0.2,74.44,195.9,0.06419,4.0,5.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 15:00:00-05:00,1,15.0,15.560000000000002,2001
2001-01-01 21:00:00+00:00,3.27,0.01,0.05,82.19,89.32,0.02248,1.4,1.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 16:00:00-05:00,1,16.0,7.810000000000002,2001
2001-01-02 13:00:00+00:00,0.74,0.0,0.03,87.69,15.15,0.00379,0.2,0.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 08:00:00-05:00,2,8.0,2.3100000000000023,2001
2001-01-02 14:00:00+00:00,4.66,0.01,0.08,79.38,98.75,0.0296,1.9,2.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 09:00:00-05:00,2,9.0,10.620000000000005,2001
2001-01-02 15:00:00+00:00,12.0,0.06,0.35,72.19,248.35,0.09583,6.0,7.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 10:00:00-05:00,2,10.0,17.810000000000002,2001
2001-01-02 16:00:00+00:00,17.57,0.14,0.73,67.11,349.62,0.17016,10.6,12.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 11:00:00-05:00,2,11.0,22.89,2001
2001-01-02 17:00:00+00:00,19.67,0.18,0.95,64.66,402.85,0.20382,12.7,14.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 12:00:00-05:00,2,12.0,25.340000000000003,2001
2001-01-02 18:00:00+00:00,19.24,0.17,0.9,65.14,395.73,0.19589,12.2,13.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 13:00:00-05:00,2,13.0,24.86,2001
2001-01-02 19:00:00+00:00,15.9,0.12,0.62,68.49,330.73,0.15016,9.4,11.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 14:00:00-05:00,2,14.0,21.510000000000005,2001
2001-01-02 20:00:00+00:00,9.66,0.05,0.25,74.31,225.25,0.07812,4.9,6.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 15:00:00-05:00,2,15.0,15.689999999999998,2001
2001-01-02 21:00:00+00:00,3.67,0.01,0.05,82.05,95.45,0.02453,1.5,2.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 16:00:00-05:00,2,16.0,7.950000000000003,2001
2001-01-03 13:00:00+00:00,0.49,0.0,0.0,87.69,10.1,0.00251,0.2,0.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 08:00:00-05:00,3,8.0,2.3100000000000023,2001
2001-01-03 14:00:00+00:00,2.9,0.01,0.08,79.36,63.47,0.02058,1.3,1.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 09:00:00-05:00,3,9.0,10.64,2001
2001-01-03 15:00:00+00:00,5.85,0.06,0.28,72.15,116.68,0.06432,4.0,4.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 10:00:00-05:00,3,10.0,17.849999999999994,2001
2001-01-03 16:00:00+00:00,9.11,0.12,0.6,67.05,171.43,0.11537,7.2,7.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 11:00:00-05:00,3,11.0,22.950000000000003,2001
2001-01-03 17:00:00+00:00,10.66,0.17,0.8,64.57,195.07,0.15193,9.5,8.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 12:00:00-05:00,3,12.0,25.430000000000007,2001
2001-01-03 18:00:00+00:00,11.61,0.17,0.85,65.02,218.3,0.1568,9.8,9.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 13:00:00-05:00,3,13.0,24.980000000000004,2001
2001-01-03 19:00:00+00:00,9.41,0.12,0.57,68.36,179.43,0.1169,7.3,7.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 14:00:00-05:00,3,14.0,21.64,2001
2001-01-03 20:00:00+00:00,6.28,0.04,0.22,74.17,129.35,0.05507,3.4,4.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 15:00:00-05:00,3,15.0,15.829999999999998,2001
2001-01-03 21:00:00+00:00,2.33,0.01,0.05,81.91,53.85,0.01766,1.1,1.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 16:00:00-05:00,3,16.0,8.090000000000003,2001
2001-01-04 13:00:00+00:00,0.67,0.0,0.0,87.68,14.43,0.00343,0.2,0.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 08:00:00-05:00,4,8.0,2.319999999999993,2001
2001-01-04 14:00:00+00:00,3.41,0.01,0.05,79.33,78.3,0.0232,1.4,2.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 09:00:00-05:00,4,9.0,10.670000000000002,2001
2001-01-04 15:00:00+00:00,6.83,0.04,0.22,72.11,140.62,0.05789,3.6,4.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 10:00:00-05:00,4,10.0,17.89,2001
2001-01-04 16:00:00+00:00,9.18,0.09,0.45,66.97,179.12,0.09855,6.2,6.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 11:00:00-05:00,4,11.0,23.03,2001
2001-01-04 17:00:00+00:00,11.82,0.13,0.68,64.47,205.45,0.13498,8.4,9.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 12:00:00-05:00,4,12.0,25.53,2001
2001-01-04 18:00:00+00:00,11.76,0.13,0.65,64.9,201.6,0.13467,8.4,8.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 13:00:00-05:00,4,13.0,25.099999999999994,2001
2001-01-04 19:00:00+00:00,10.09,0.09,0.47,68.22,173.02,0.10322,6.5,7.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 14:00:00-05:00,4,14.0,21.78,2001
2001-01-04 20:00:00+00:00,6.61,0.04,0.2,74.03,114.43,0.05676,3.5,4.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 15:00:00-05:00,4,15.0,15.969999999999999,2001
2001-01-04 21:00:00+00:00,2.86,0.01,0.05,81.76,51.05,0.02038,1.3,1.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 16:00:00-05:00,4,16.0,8.239999999999995,2001
2001-01-05 13:00:00+00:00,0.92,0.0,0.03,87.67,21.38,0.00471,0.3,0.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 08:00:00-05:00,5,8.0,2.3299999999999983,2001
2001-01-05 14:00:00+00:00,6.17,0.03,0.12,79.3,143.3,0.04879,3.0,3.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 09:00:00-05:00,5,9.0,10.700000000000003,2001
2001-01-05 15:00:00+00:00,13.1,0.11,0.55,72.05,270.62,0.13009,8.1,9.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 10:00:00-05:00,5,10.0,17.950000000000003,2001
2001-01-05 16:00:00+00:00,18.32,0.22,1.1,66.89,361.5,0.2198,13.7,14.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 11:00:00-05:00,5,11.0,23.11,2001
2001-01-05 17:00:00+00:00,20.91,0.29,1.42,64.36,408.2,0.27314,17.1,16.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 12:00:00-05:00,5,12.0,25.64,2001
2001-01-05 18:00:00+00:00,19.82,0.27,1.33,64.78,394.02,0.25611,16.0,15.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 13:00:00-05:00,5,13.0,25.22,2001
2001-01-05 19:00:00+00:00,15.71,0.17,0.85,68.08,321.58,0.17781,11.1,11.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 14:00:00-05:00,5,14.0,21.92,2001
2001-01-05 20:00:00+00:00,9.56,0.06,0.3,73.88,209.98,0.08333,5.2,6.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 15:00:00-05:00,5,15.0,16.120000000000005,2001
2001-01-05 21:00:00+00:00,3.53,0.01,0.05,81.61,87.82,0.02381,1.5,2.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 16:00:00-05:00,5,16.0,8.39,2001
2001-01-06 13:00:00+00:00,0.81,0.0,0.03,87.66,16.1,0.00415,0.3,0.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 08:00:00-05:00,6,8.0,2.3400000000000034,2001
2001-01-06 14:00:00+00:00,5.53,0.02,0.08,79.27,120.57,0.03978,2.5,3.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 09:00:00-05:00,6,9.0,10.730000000000004,2001
2001-01-06 15:00:00+00:00,12.4,0.07,0.38,71.99,259.98,0.1036,6.5,8.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 10:00:00-05:00,6,10.0,18.010000000000005,2001
2001-01-06 16:00:00+00:00,19.49,0.17,0.88,66.81,379.12,0.19717,12.3,14.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 11:00:00-05:00,6,11.0,23.189999999999998,2001
2001-01-06 17:00:00+00:00,23.84,0.23,1.23,64.25,459.55,0.25381,15.9,17.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 12:00:00-05:00,6,12.0,25.75,2001
2001-01-06 18:00:00+00:00,23.19,0.22,1.17,64.64,448.92,0.24475,15.3,17.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 13:00:00-05:00,6,13.0,25.36,2001
2001-01-06 19:00:00+00:00,19.05,0.15,0.8,67.93,383.6,0.18347,11.5,13.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 14:00:00-05:00,6,14.0,22.069999999999993,2001
2001-01-06 20:00:00+00:00,12.09,0.06,0.32,73.72,262.85,0.09629,6.0,7.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 15:00:00-05:00,6,15.0,16.28,2001
2001-01-06 21:00:00+00:00,4.88,0.01,0.08,81.45,116.18,0.03073,1.9,2.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 16:00:00-05:00,6,16.0,8.549999999999997,2001
2001-01-07 13:00:00+00:00,0.7,0.0,0.03,87.64,12.05,0.00359,0.2,0.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 08:00:00-05:00,7,8.0,2.3599999999999994,2001
2001-01-07 14:00:00+00:00,3.11,0.02,0.08,79.22,51.95,0.02738,1.7,2.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 09:00:00-05:00,7,9.0,10.780000000000001,2001
2001-01-07 15:00:00+00:00,5.85,0.05,0.25,71.92,92.88,0.05859,3.7,4.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 10:00:00-05:00,7,10.0,18.08,2001
2001-01-07 16:00:00+00:00,8.38,0.1,0.5,66.71,129.95,0.10018,6.3,6.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 11:00:00-05:00,7,11.0,23.290000000000006,2001
2001-01-07 17:00:00+00:00,9.5,0.13,0.65,64.13,147.93,0.12309,7.7,7.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 12:00:00-05:00,7,12.0,25.870000000000005,2001
2001-01-07 18:00:00+00:00,9.55,0.13,0.65,64.5,151.62,0.12335,7.7,7.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 13:00:00-05:00,7,13.0,25.5,2001
2001-01-07 19:00:00+00:00,8.08,0.09,0.45,67.78,131.77,0.09292,5.8,6.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 14:00:00-05:00,7,14.0,22.22,2001
2001-01-07 20:00:00+00:00,5.51,0.04,0.2,73.56,94.8,0.05113,3.2,3.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 15:00:00-05:00,7,15.0,16.439999999999998,2001
2001-01-07 21:00:00+00:00,2.59,0.01,0.05,81.29,46.5,0.01899,1.2,1.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 16:00:00-05:00,7,16.0,8.709999999999994,2001
2001-01-08 13:00:00+00:00,0.81,0.0,0.03,87.62,17.58,0.00415,0.3,0.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 08:00:00-05:00,8,8.0,2.3799999999999955,2001
2001-01-08 14:00:00+00:00,4.96,0.02,0.08,79.17,112.62,0.03686,2.3,3.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 09:00:00-05:00,8,9.0,10.829999999999998,2001
2001-01-08 15:00:00+00:00,10.75,0.07,0.35,71.85,231.27,0.09515,5.9,7.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 10:00:00-05:00,8,10.0,18.150000000000006,2001
2001-01-08 16:00:00+00:00,16.78,0.16,0.82,66.61,317.75,0.17756,11.1,12.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 11:00:00-05:00,8,11.0,23.39,2001
2001-01-08 17:00:00+00:00,17.83,0.2,1.02,64.0,315.77,0.20584,12.9,13.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 12:00:00-05:00,8,12.0,26.0,2001
2001-01-08 18:00:00+00:00,18.3,0.2,1.02,64.36,329.2,0.20825,13.0,13.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 13:00:00-05:00,8,13.0,25.64,2001
2001-01-08 19:00:00+00:00,15.74,0.14,0.7,67.62,291.42,0.16079,10.0,11.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 14:00:00-05:00,8,14.0,22.379999999999995,2001
2001-01-08 20:00:00+00:00,9.87,0.05,0.25,73.39,191.02,0.07919,4.9,6.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 15:00:00-05:00,8,15.0,16.61,2001
2001-01-08 21:00:00+00:00,4.46,0.01,0.05,81.12,93.45,0.02858,1.8,2.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 16:00:00-05:00,8,16.0,8.879999999999995,2001
2001-01-09 13:00:00+00:00,0.77,0.0,0.0,87.59,15.57,0.00395,0.2,0.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 08:00:00-05:00,9,8.0,2.4099999999999966,2001
2001-01-09 14:00:00+00:00,6.26,0.02,0.08,79.11,135.98,0.04352,2.7,3.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 09:00:00-05:00,9,9.0,10.89,2001
2001-01-09 15:00:00+00:00,13.64,0.07,0.35,71.77,284.9,0.10996,6.9,8.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 10:00:00-05:00,9,10.0,18.230000000000004,2001
2001-01-09 16:00:00+00:00,20.87,0.15,0.82,66.5,418.0,0.19279,12.0,14.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 11:00:00-05:00,9,11.0,23.5,2001
2001-01-09 17:00:00+00:00,23.92,0.2,1.12,63.87,467.48,0.23704,14.8,17.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 12:00:00-05:00,9,12.0,26.130000000000003,2001
2001-01-09 18:00:00+00:00,23.22,0.2,1.08,64.2,455.58,0.23346,14.6,16.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 13:00:00-05:00,9,13.0,25.799999999999997,2001
2001-01-09 19:00:00+00:00,18.83,0.13,0.73,67.45,386.73,0.17089,10.7,13.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 14:00:00-05:00,9,14.0,22.549999999999997,2001
2001-01-09 20:00:00+00:00,11.99,0.06,0.3,73.22,268.52,0.09578,6.0,7.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 15:00:00-05:00,9,15.0,16.78,2001
2001-01-09 21:00:00+00:00,4.95,0.01,0.05,80.95,123.18,0.03109,1.9,2.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 16:00:00-05:00,9,16.0,9.049999999999997,2001
2001-01-10 13:00:00+00:00,0.95,0.0,0.03,87.56,23.55,0.00487,0.3,0.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 08:00:00-05:00,10,8.0,2.4399999999999977,2001
2001-01-10 14:00:00+00:00,6.68,0.02,0.1,79.05,162.52,0.04567,2.9,4.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 09:00:00-05:00,10,9.0,10.950000000000003,2001
2001-01-10 15:00:00+00:00,14.54,0.09,0.45,71.68,313.67,0.12602,7.9,9.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 10:00:00-05:00,10,10.0,18.319999999999993,2001
2001-01-10 16:00:00+00:00,21.26,0.19,1.0,66.39,424.27,0.21769,13.6,15.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 11:00:00-05:00,10,11.0,23.61,2001
2001-01-10 17:00:00+00:00,24.81,0.26,1.38,63.73,479.65,0.27595,17.2,18.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 12:00:00-05:00,10,12.0,26.270000000000003,2001
2001-01-10 18:00:00+00:00,24.33,0.25,1.33,64.04,471.52,0.26777,16.7,18.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 13:00:00-05:00,10,13.0,25.959999999999994,2001
2001-01-10 19:00:00+00:00,20.2,0.18,0.93,67.28,404.88,0.20653,12.9,14.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 14:00:00-05:00,10,14.0,22.72,2001
2001-01-10 20:00:00+00:00,13.17,0.08,0.4,73.04,287.42,0.11327,7.1,8.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 15:00:00-05:00,10,15.0,16.959999999999994,2001
2001-01-10 21:00:00+00:00,5.57,0.02,0.08,80.77,135.65,0.03999,2.5,3.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 16:00:00-05:00,10,16.0,9.230000000000004,2001
2001-01-10 22:00:00+00:00,0.49,0.0,0.0,88.74,11.12,0.00251,0.2,0.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 17:00:00-05:00,10,17.0,1.2600000000000051,2001
2001-01-11 13:00:00+00:00,0.97,0.0,0.03,87.52,20.88,0.00497,0.3,0.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 08:00:00-05:00,11,8.0,2.480000000000004,2001
2001-01-11 14:00:00+00:00,5.71,0.03,0.12,78.98,123.1,0.04643,2.9,3.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 09:00:00-05:00,11,9.0,11.019999999999996,2001
2001-01-11 15:00:00+00:00,12.4,0.11,0.55,71.58,245.7,0.1265,7.9,8.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 10:00:00-05:00,11,10.0,18.42,2001
2001-01-11 16:00:00+00:00,17.79,0.23,1.1,66.27,323.65,0.22281,13.9,13.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 11:00:00-05:00,11,11.0,23.730000000000004,2001
2001-01-11 17:00:00+00:00,20.14,0.29,1.42,63.58,371.75,0.26919,16.8,16.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 12:00:00-05:00,11,12.0,26.42,2001
2001-01-11 18:00:00+00:00,19.89,0.28,1.38,63.87,365.45,0.26219,16.4,16.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 13:00:00-05:00,11,13.0,26.130000000000003,2001
2001-01-11 19:00:00+00:00,16.68,0.21,1.02,67.1,314.35,0.20567,12.9,12.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 14:00:00-05:00,11,14.0,22.900000000000006,2001
2001-01-11 20:00:00+00:00,9.05,0.08,0.4,72.86,169.9,0.09216,5.8,6.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 15:00:00-05:00,11,15.0,17.14,2001
2001-01-11 21:00:00+00:00,4.06,0.02,0.1,80.59,76.15,0.03225,2.0,2.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 16:00:00-05:00,11,16.0,9.409999999999997,2001
2001-01-12 13:00:00+00:00,0.88,0.0,0.03,87.47,18.3,0.00451,0.3,0.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 08:00:00-05:00,12,8.0,2.530000000000001,2001
2001-01-12 14:00:00+00:00,4.91,0.03,0.15,78.9,108.93,0.04233,2.6,3.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 09:00:00-05:00,12,9.0,11.099999999999994,2001
2001-01-12 15:00:00+00:00,10.62,0.12,0.57,71.48,224.15,0.1231,7.7,7.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 10:00:00-05:00,12,10.0,18.519999999999996,2001
2001-01-12 16:00:00+00:00,14.32,0.22,1.05,66.14,289.98,0.1993,12.5,11.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 11:00:00-05:00,12,11.0,23.86,2001
2001-01-12 17:00:00+00:00,18.26,0.32,1.55,63.43,315.67,0.27673,17.3,15.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 12:00:00-05:00,12,12.0,26.57,2001
2001-01-12 18:00:00+00:00,18.29,0.31,1.55,63.7,314.23,0.27116,16.9,15.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 13:00:00-05:00,12,13.0,26.299999999999997,2001
2001-01-12 19:00:00+00:00,15.61,0.23,1.12,66.92,270.7,0.21164,13.2,12.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 14:00:00-05:00,12,14.0,23.08,2001
2001-01-12 20:00:00+00:00,8.37,0.09,0.43,72.67,141.23,0.0944,5.9,6.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 15:00:00-05:00,12,15.0,17.33,2001
2001-01-12 21:00:00+00:00,4.19,0.02,0.1,80.41,69.97,0.03292,2.1,2.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 16:00:00-05:00,12,16.0,9.590000000000003,2001
2001-01-13 13:00:00+00:00,0.66,0.0,0.03,87.43,10.82,0.00338,0.2,0.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 08:00:00-05:00,13,8.0,2.569999999999993,2001
2001-01-13 14:00:00+00:00,2.77,0.02,0.08,78.82,41.88,0.02564,1.6,1.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 09:00:00-05:00,13,9.0,11.180000000000007,2001
2001-01-13 15:00:00+00:00,5.18,0.06,0.28,71.37,74.95,0.06089,3.8,3.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 10:00:00-05:00,13,10.0,18.629999999999995,2001
2001-01-13 16:00:00+00:00,6.78,0.1,0.5,66.0,93.93,0.09198,5.7,5.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 11:00:00-05:00,13,11.0,24.0,2001
2001-01-13 17:00:00+00:00,12.16,0.2,0.98,63.26,228.12,0.17679,11.0,10.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 12:00:00-05:00,13,12.0,26.740000000000002,2001
2001-01-13 18:00:00+00:00,12.68,0.2,1.0,63.52,234.25,0.17945,11.2,10.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 13:00:00-05:00,13,13.0,26.479999999999997,2001
2001-01-13 19:00:00+00:00,11.07,0.15,0.73,66.73,205.3,0.14258,8.9,8.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 14:00:00-05:00,13,14.0,23.269999999999996,2001
2001-01-13 20:00:00+00:00,7.59,0.07,0.32,72.48,138.95,0.07896,4.9,5.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 15:00:00-05:00,13,15.0,17.519999999999996,2001
2001-01-13 21:00:00+00:00,3.9,0.02,0.08,80.22,72.5,0.03143,2.0,2.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 16:00:00-05:00,13,16.0,9.780000000000001,2001
2001-01-14 13:00:00+00:00,0.65,0.0,0.03,87.37,13.38,0.00333,0.2,0.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-14 08:00:00-05:00,14,8.0,2.6299999999999955,2001
2001-01-14 14:00:00+00:00,3.61,0.02,0.08,78.72,82.22,0.02994,1.9,2.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-14 09:00:00-05:00,14,9.0,11.280000000000001,2001
2001-01-14 15:00:00+00:00,6.78,0.06,0.3,71.25,143.43,0.06908,4.3,4.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-14 10:00:00-05:00,14,10.0,18.75,2001
2001-01-14 16:00:00+00:00,9.79,0.13,0.65,65.86,199.18,0.12458,7.8,7.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-14 11:00:00-05:00,14,11.0,24.14,2001
2001-01-14 17:00:00+00:00,5.36,0.08,0.38,63.1,70.57,0.07326,4.6,4.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-14 12:00:00-05:00,14,12.0,26.9,2001
2001-01-14 18:00:00+00:00,5.55,0.08,0.4,63.33,73.18,0.07423,4.6,4.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-14 13:00:00-05:00,14,13.0,26.67,2001
2001-01-14 19:00:00+00:00,4.76,0.06,0.28,66.53,62.72,0.05873,3.7,3.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-14 14:00:00-05:00,14,14.0,23.47,2001
2001-01-14 20:00:00+00:00,3.19,0.03,0.12,72.29,42.03,0.03352,2.1,2.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-14 15:00:00-05:00,14,15.0,17.709999999999994,2001
2001-01-14 21:00:00+00:00,1.51,0.01,0.03,80.02,20.27,0.01346,0.8,0.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-14 16:00:00-05:00,14,16.0,9.980000000000004,2001
2001-01-15 13:00:00+00:00,0.81,0.0,0.03,87.31,14.12,0.00415,0.3,0.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-15 08:00:00-05:00,15,8.0,2.6899999999999977,2001
