time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2008-01-01 00:00:00+00:00,1.62,0.01,0.03,44.25,347.4,15.14,44.38,0.51,0.21,0.01,0.52,86.46,16.39,35.63,99.84,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,0.52,90.0,14.76,38.93,99.92,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,0.52,90.0,13.96,40.82,99.99,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,0.52,90.0,13.75,39.17,100.05,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,3.66,90.0,13.71,36.94,100.1,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,6.84,90.0,13.42,36.83,100.14,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,11.32,90.0,13.19,36.86,100.16,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,12.34,90.0,12.88,37.3,100.16,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,12.85,90.0,12.53,37.38,100.14,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,19.68,90.0,12.06,38.09,100.12,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,12.09,90.0,11.86,37.32,100.1,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,17.83,90.0,11.66,36.64,100.08,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,41.25,90.0,11.38,36.61,100.07,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,59.22,90.0,10.95,38.05,100.11,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,65.02,90.0,10.77,38.28,100.16,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 15:00:00+00:00,1.93,0.01,0.03,44.7,207.85,29.91,58.53,0.41,0.18,0.01,61.58,85.6,10.43,40.57,100.18,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 16:00:00+00:00,9.97,0.06,0.3,220.43,560.69,93.38,245.15,0.64,0.18,0.01,58.66,75.77,11.85,36.01,100.22,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 17:00:00+00:00,18.44,0.22,1.1,365.85,604.83,148.0,412.55,0.68,0.12,0.01,61.31,67.43,13.74,32.24,100.27,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 18:00:00+00:00,25.65,0.42,2.05,483.62,801.6,167.56,533.55,0.71,0.12,0.01,60.77,61.27,15.45,31.15,100.27,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 19:00:00+00:00,29.99,0.55,2.72,554.4,803.04,187.44,596.0,0.74,0.12,0.01,60.63,58.02,16.61,30.6,100.21,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 20:00:00+00:00,28.44,0.53,2.62,516.38,581.04,234.96,593.62,0.7,0.12,0.01,61.81,58.16,17.28,30.04,100.14,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 21:00:00+00:00,24.87,0.41,2.03,464.0,626.01,175.22,526.9,0.7,0.11,0.01,51.17,61.68,17.44,30.12,100.07,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 22:00:00+00:00,17.49,0.22,1.08,339.33,531.37,176.98,401.65,0.64,0.12,0.01,61.51,68.04,17.2,31.06,100.03,nasa_power_ceres_merra2,34.04,-118.53
2008-01-01 23:00:00+00:00,9.13,0.06,0.3,190.43,336.03,119.16,231.5,0.58,0.18,0.01,70.29,76.54,16.53,32.82,100.0,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 00:00:00+00:00,1.56,0.01,0.03,31.75,88.6,31.07,46.85,0.35,0.17,0.01,85.58,86.35,15.47,34.94,99.99,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,99.44,90.0,14.8,36.1,100.0,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,98.89,90.0,14.43,36.87,100.0,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,99.68,90.0,14.17,37.4,99.99,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,99.83,90.0,13.94,38.36,99.99,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,99.9,90.0,13.63,39.97,100.01,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,98.99,90.0,13.52,40.77,100.0,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,99.81,90.0,13.31,42.05,99.96,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,99.86,90.0,13.18,43.02,99.9,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,99.97,90.0,13.07,42.99,99.87,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,94.79,90.0,12.87,42.25,99.83,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,100.0,90.0,12.44,42.9,99.81,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,100.0,90.0,12.17,43.66,99.79,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,99.46,90.0,12.02,44.1,99.8,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,97.26,90.0,11.96,44.17,99.83,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 15:00:00+00:00,1.69,0.01,0.03,32.08,46.62,31.41,53.28,0.3,0.16,0.05,94.63,85.62,12.46,42.31,99.86,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 16:00:00+00:00,8.39,0.06,0.3,163.02,138.43,121.26,236.3,0.47,0.17,0.05,93.17,75.78,14.26,37.15,99.9,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 17:00:00+00:00,16.26,0.22,1.08,298.27,304.29,201.67,402.9,0.55,0.17,0.05,93.81,67.41,15.77,36.3,99.93,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 18:00:00+00:00,22.79,0.4,1.98,409.15,411.0,249.46,521.9,0.6,0.17,0.05,93.32,61.23,17.39,35.32,99.93,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 19:00:00+00:00,25.34,0.51,2.55,442.33,304.84,279.02,579.4,0.59,0.11,0.05,86.85,57.94,18.34,32.95,99.87,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 20:00:00+00:00,26.5,0.55,2.72,460.27,237.73,329.24,576.78,0.62,0.17,0.06,95.08,58.06,18.78,32.61,99.78,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 21:00:00+00:00,23.84,0.43,2.12,436.8,587.81,192.22,507.65,0.65,0.11,0.06,60.18,61.56,18.94,33.14,99.72,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 22:00:00+00:00,16.82,0.24,1.17,319.73,438.7,170.68,382.83,0.6,0.11,0.06,69.07,67.91,18.74,34.58,99.69,nasa_power_ceres_merra2,34.04,-118.53
2008-01-02 23:00:00+00:00,8.87,0.07,0.35,177.27,285.26,118.66,215.1,0.54,0.18,0.06,77.26,76.4,17.77,44.96,99.67,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 00:00:00+00:00,1.64,0.01,0.03,30.98,64.07,30.83,40.9,0.34,0.17,0.06,88.09,86.23,16.36,51.55,99.67,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,99.27,90.0,15.73,52.16,99.68,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,99.8,90.0,14.96,57.53,99.69,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,99.8,90.0,14.34,61.34,99.7,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,99.91,90.0,13.85,63.53,99.71,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,99.94,90.0,13.5,64.8,99.72,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,100.0,90.0,13.24,65.59,99.72,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,99.89,90.0,13.1,66.71,99.7,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,99.26,90.0,13.03,67.95,99.68,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,99.73,90.0,12.95,68.62,99.66,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.11,99.81,90.0,12.87,68.21,99.63,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.11,99.98,90.0,12.82,66.7,99.61,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.11,99.76,90.0,12.77,64.75,99.58,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,99.84,90.0,12.79,63.27,99.59,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,99.73,90.0,12.87,63.18,99.64,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 15:00:00+00:00,1.31,0.01,0.03,21.25,0.0,21.07,47.62,0.2,0.16,0.09,100.0,85.64,12.98,63.71,99.68,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 16:00:00+00:00,6.07,0.06,0.28,93.53,0.0,81.88,221.35,0.27,0.16,0.1,100.0,75.78,13.52,64.61,99.71,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 17:00:00+00:00,10.74,0.18,0.88,161.05,0.0,141.01,383.6,0.3,0.16,0.1,100.0,67.39,14.33,63.36,99.75,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 18:00:00+00:00,14.9,0.32,1.58,221.38,0.0,190.02,501.4,0.33,0.16,0.11,100.0,61.18,15.0,60.23,99.77,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 19:00:00+00:00,17.52,0.4,2.0,267.4,67.65,224.39,560.45,0.36,0.16,0.12,100.0,57.86,15.09,63.65,99.72,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 20:00:00+00:00,17.07,0.38,1.92,255.68,0.0,222.59,556.6,0.34,0.16,0.13,100.0,57.95,14.89,69.96,99.65,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 21:00:00+00:00,16.66,0.33,1.62,266.12,15.39,222.72,489.92,0.4,0.17,0.13,99.58,61.43,14.64,75.24,99.58,nasa_power_ceres_merra2,34.04,-118.53
2008-01-03 22:00:00+00:00,12.17,0.18,0.88,200.1,13.29,172.3,365.58,0.38,0.17,0.14,99.53,67.77,14.31,80.81,99.54,nasa_power_ceres_merra2,34.04,-118.53
