time_utc,uva,uvb,uvi,sza,ghi,melanogenic_effective_irradiance_wm2,absolute_tan_score_0_100,legacy_absolute_tan_score_55_30_15,tan_score_model_version,global_reference_version,time_local,day_of_year,local_hour,solar_elevation_deg,year
2001-01-01 00:00:00+00:00,1.59,0.01,0.03,86.38,32.08,0.01387,0.9,1.0,action-spectrum-v1,global-mel-ref-v1-provisional,2000-12-31 16:00:00-08:00,366,16.0,3.6200000000000045,2000
2001-01-01 15:00:00+00:00,1.98,0.01,0.03,85.62,46.65,0.01587,1.0,1.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 07:00:00-08:00,1,7.0,4.3799999999999955,2001
2001-01-01 16:00:00+00:00,9.87,0.07,0.32,75.78,224.38,0.09064,5.7,6.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 08:00:00-08:00,1,8.0,14.219999999999999,2001
2001-01-01 17:00:00+00:00,18.84,0.24,1.17,67.42,388.55,0.23391,14.6,14.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 09:00:00-08:00,1,9.0,22.58,2001
2001-01-01 18:00:00+00:00,26.61,0.44,2.17,61.24,519.97,0.38821,24.3,22.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 10:00:00-08:00,1,10.0,28.759999999999998,2001
2001-01-01 19:00:00+00:00,30.61,0.57,2.8,57.97,590.67,0.48312,30.2,27.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 11:00:00-08:00,1,11.0,32.03,2001
2001-01-01 20:00:00+00:00,29.95,0.56,2.75,58.09,575.53,0.47401,29.6,26.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 12:00:00-08:00,1,12.0,31.909999999999997,2001
2001-01-01 21:00:00+00:00,25.79,0.42,2.08,61.6,510.77,0.37256,23.3,21.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 13:00:00-08:00,1,13.0,28.4,2001
2001-01-01 22:00:00+00:00,18.25,0.22,1.08,67.95,388.2,0.21944,13.7,14.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 14:00:00-08:00,1,14.0,22.049999999999997,2001
2001-01-01 23:00:00+00:00,9.28,0.06,0.28,76.44,225.48,0.08189,5.1,6.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 15:00:00-08:00,1,15.0,13.560000000000002,2001
2001-01-02 00:00:00+00:00,1.67,0.01,0.03,86.27,44.17,0.01428,0.9,1.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-01 16:00:00-08:00,1,16.0,3.730000000000004,2001
2001-01-02 15:00:00+00:00,2.04,0.01,0.03,85.64,53.47,0.01618,1.0,1.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 07:00:00-08:00,2,7.0,4.359999999999999,2001
2001-01-02 16:00:00+00:00,10.15,0.06,0.32,75.79,235.88,0.08635,5.4,6.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 08:00:00-08:00,2,8.0,14.209999999999994,2001
2001-01-02 17:00:00+00:00,19.48,0.24,1.17,67.4,399.27,0.23719,14.8,15.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 09:00:00-08:00,2,9.0,22.599999999999994,2001
2001-01-02 18:00:00+00:00,27.6,0.45,2.22,61.2,529.9,0.39901,24.9,23.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 10:00:00-08:00,2,10.0,28.799999999999997,2001
2001-01-02 19:00:00+00:00,30.93,0.57,2.85,57.89,577.97,0.48476,30.3,27.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 11:00:00-08:00,2,11.0,32.11,2001
2001-01-02 20:00:00+00:00,30.87,0.57,2.83,57.99,577.92,0.48445,30.3,27.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 12:00:00-08:00,2,12.0,32.01,2001
2001-01-02 21:00:00+00:00,26.4,0.43,2.12,61.47,508.67,0.38141,23.8,22.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 13:00:00-08:00,2,13.0,28.53,2001
2001-01-02 22:00:00+00:00,18.89,0.23,1.12,67.82,390.08,0.22844,14.3,14.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 14:00:00-08:00,2,14.0,22.180000000000007,2001
2001-01-02 23:00:00+00:00,9.43,0.06,0.3,76.3,218.68,0.08266,5.2,6.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 15:00:00-08:00,2,15.0,13.700000000000003,2001
2001-01-03 00:00:00+00:00,1.74,0.01,0.03,86.15,44.47,0.01464,0.9,1.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-02 16:00:00-08:00,2,16.0,3.8499999999999943,2001
2001-01-03 15:00:00+00:00,2.04,0.01,0.03,85.66,54.33,0.01618,1.0,1.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 07:00:00-08:00,3,7.0,4.340000000000003,2001
2001-01-03 16:00:00+00:00,10.24,0.07,0.32,75.78,242.02,0.09254,5.8,6.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 08:00:00-08:00,3,8.0,14.219999999999999,2001
2001-01-03 17:00:00+00:00,19.48,0.24,1.2,67.38,403.95,0.23719,14.8,15.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 09:00:00-08:00,3,9.0,22.620000000000005,2001
2001-01-03 18:00:00+00:00,27.14,0.45,2.22,61.14,525.88,0.39665,24.8,23.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 10:00:00-08:00,3,10.0,28.86,2001
2001-01-03 19:00:00+00:00,31.44,0.58,2.9,57.8,597.88,0.4931,30.8,27.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 11:00:00-08:00,3,11.0,32.2,2001
2001-01-03 20:00:00+00:00,30.64,0.57,2.83,57.87,578.7,0.48327,30.2,27.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 12:00:00-08:00,3,12.0,32.13,2001
2001-01-03 21:00:00+00:00,26.54,0.43,2.15,61.34,515.58,0.38213,23.9,22.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 13:00:00-08:00,3,13.0,28.659999999999997,2001
2001-01-03 22:00:00+00:00,18.95,0.23,1.12,67.67,395.38,0.22875,14.3,14.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 14:00:00-08:00,3,14.0,22.33,2001
2001-01-03 23:00:00+00:00,9.79,0.06,0.3,76.15,234.82,0.08451,5.3,6.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 15:00:00-08:00,3,15.0,13.849999999999994,2001
2001-01-04 00:00:00+00:00,1.85,0.01,0.03,86.02,50.58,0.0152,1.0,1.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-03 16:00:00-08:00,3,16.0,3.980000000000004,2001
2001-01-04 15:00:00+00:00,1.98,0.01,0.03,85.67,54.4,0.01587,1.0,1.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 07:00:00-08:00,4,7.0,4.329999999999998,2001
2001-01-04 16:00:00+00:00,9.89,0.06,0.3,75.78,234.9,0.08502,5.3,6.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 08:00:00-08:00,4,8.0,14.219999999999999,2001
2001-01-04 17:00:00+00:00,18.97,0.23,1.15,67.34,397.67,0.22885,14.3,14.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 09:00:00-08:00,4,9.0,22.659999999999997,2001
2001-01-04 18:00:00+00:00,27.0,0.44,2.17,61.08,527.3,0.39021,24.4,22.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 10:00:00-08:00,4,10.0,28.92,2001
2001-01-04 19:00:00+00:00,31.54,0.58,2.88,57.71,602.9,0.49361,30.9,27.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 11:00:00-08:00,4,11.0,32.29,2001
2001-01-04 20:00:00+00:00,30.29,0.57,2.8,57.76,572.72,0.48148,30.1,26.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 12:00:00-08:00,4,12.0,32.24,2001
2001-01-04 21:00:00+00:00,26.23,0.44,2.15,61.2,510.25,0.38626,24.1,22.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 13:00:00-08:00,4,13.0,28.799999999999997,2001
2001-01-04 22:00:00+00:00,18.75,0.23,1.15,67.53,391.77,0.22773,14.2,14.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 14:00:00-08:00,4,14.0,22.47,2001
2001-01-04 23:00:00+00:00,9.95,0.07,0.32,76.0,240.27,0.09105,5.7,6.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 15:00:00-08:00,4,15.0,14.0,2001
2001-01-05 00:00:00+00:00,1.93,0.01,0.03,85.89,53.72,0.01561,1.0,1.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-04 16:00:00-08:00,4,16.0,4.109999999999999,2001
2001-01-05 15:00:00+00:00,1.68,0.01,0.03,85.67,33.2,0.01433,0.9,1.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 07:00:00-08:00,5,7.0,4.329999999999998,2001
2001-01-05 16:00:00+00:00,7.57,0.06,0.3,75.76,139.73,0.07313,4.6,5.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 08:00:00-08:00,5,8.0,14.239999999999995,2001
2001-01-05 17:00:00+00:00,13.2,0.2,0.95,67.31,221.6,0.18212,11.4,10.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 09:00:00-08:00,5,9.0,22.689999999999998,2001
2001-01-05 18:00:00+00:00,17.89,0.34,1.7,61.01,294.25,0.28629,17.9,16.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 10:00:00-08:00,5,10.0,28.990000000000002,2001
2001-01-05 19:00:00+00:00,19.81,0.42,2.08,57.61,317.73,0.34192,21.4,18.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 11:00:00-08:00,5,11.0,32.39,2001
2001-01-05 20:00:00+00:00,18.0,0.38,1.9,57.63,280.98,0.30975,19.4,16.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 12:00:00-08:00,5,12.0,32.37,2001
2001-01-05 21:00:00+00:00,16.36,0.31,1.52,61.06,264.9,0.26128,16.3,14.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 13:00:00-08:00,5,13.0,28.939999999999998,2001
2001-01-05 22:00:00+00:00,12.02,0.17,0.85,67.38,202.62,0.1589,9.9,9.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 14:00:00-08:00,5,14.0,22.620000000000005,2001
2001-01-05 23:00:00+00:00,6.58,0.05,0.25,75.85,115.12,0.06233,3.9,4.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 15:00:00-08:00,5,15.0,14.150000000000006,2001
2001-01-06 00:00:00+00:00,1.44,0.01,0.03,85.76,25.4,0.0131,0.8,0.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-05 16:00:00-08:00,5,16.0,4.239999999999995,2001
2001-01-06 15:00:00+00:00,1.85,0.01,0.03,85.67,40.88,0.0152,1.0,1.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 07:00:00-08:00,6,7.0,4.329999999999998,2001
2001-01-06 16:00:00+00:00,9.59,0.06,0.32,75.74,211.5,0.08348,5.2,6.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 08:00:00-08:00,6,8.0,14.260000000000005,2001
2001-01-06 17:00:00+00:00,18.26,0.23,1.15,67.26,366.08,0.22522,14.1,14.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 09:00:00-08:00,6,9.0,22.739999999999995,2001
2001-01-06 18:00:00+00:00,25.85,0.44,2.15,60.94,489.05,0.38431,24.0,22.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 10:00:00-08:00,6,10.0,29.060000000000002,2001
2001-01-06 19:00:00+00:00,31.08,0.59,2.92,57.5,569.33,0.49698,31.1,27.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 11:00:00-08:00,6,11.0,32.5,2001
2001-01-06 20:00:00+00:00,30.64,0.58,2.88,57.5,558.6,0.489,30.6,27.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 12:00:00-08:00,6,12.0,32.5,2001
2001-01-06 21:00:00+00:00,26.32,0.44,2.17,60.91,492.8,0.38672,24.2,22.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 13:00:00-08:00,6,13.0,29.090000000000003,2001
2001-01-06 22:00:00+00:00,18.81,0.23,1.15,67.22,375.52,0.22803,14.3,14.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 14:00:00-08:00,6,14.0,22.78,2001
2001-01-06 23:00:00+00:00,9.86,0.06,0.32,75.69,220.23,0.08486,5.3,6.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 15:00:00-08:00,6,15.0,14.310000000000002,2001
2001-01-07 00:00:00+00:00,2.0,0.01,0.03,85.62,47.2,0.01597,1.0,1.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-06 16:00:00-08:00,6,16.0,4.3799999999999955,2001
2001-01-07 15:00:00+00:00,1.91,0.01,0.03,85.66,42.05,0.01551,1.0,1.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 07:00:00-08:00,7,7.0,4.340000000000003,2001
2001-01-07 16:00:00+00:00,8.47,0.06,0.28,75.71,173.35,0.07774,4.9,5.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 08:00:00-08:00,7,8.0,14.290000000000006,2001
2001-01-07 17:00:00+00:00,15.26,0.2,0.98,67.21,282.8,0.19267,12.0,12.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 09:00:00-08:00,7,9.0,22.790000000000006,2001
2001-01-07 18:00:00+00:00,20.82,0.37,1.8,60.85,363.6,0.31847,19.9,18.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 10:00:00-08:00,7,10.0,29.15,2001
2001-01-07 19:00:00+00:00,25.31,0.49,2.45,57.39,446.2,0.41017,25.6,22.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 11:00:00-08:00,7,11.0,32.61,2001
2001-01-07 20:00:00+00:00,27.75,0.53,2.6,57.36,506.6,0.44557,27.8,24.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 12:00:00-08:00,7,12.0,32.64,2001
2001-01-07 21:00:00+00:00,23.39,0.39,1.92,60.75,430.2,0.34309,21.4,19.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 13:00:00-08:00,7,13.0,29.25,2001
2001-01-07 22:00:00+00:00,16.59,0.21,1.02,67.06,315.27,0.20521,12.8,12.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 14:00:00-08:00,7,14.0,22.939999999999998,2001
2001-01-07 23:00:00+00:00,8.97,0.06,0.3,75.53,179.7,0.0803,5.0,6.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 15:00:00-08:00,7,15.0,14.469999999999999,2001
2001-01-08 00:00:00+00:00,1.95,0.01,0.03,85.47,37.67,0.01572,1.0,1.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-07 16:00:00-08:00,7,16.0,4.530000000000001,2001
2001-01-08 15:00:00+00:00,1.13,0.01,0.03,85.65,17.38,0.01151,0.7,0.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 07:00:00-08:00,8,7.0,4.349999999999994,2001
2001-01-08 16:00:00+00:00,5.26,0.04,0.2,75.68,77.62,0.04985,3.1,3.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 08:00:00-08:00,8,8.0,14.319999999999993,2001
2001-01-08 17:00:00+00:00,8.99,0.12,0.6,67.15,127.15,0.11475,7.2,7.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 09:00:00-08:00,8,9.0,22.849999999999994,2001
2001-01-08 18:00:00+00:00,12.35,0.23,1.1,60.76,172.02,0.19494,12.2,10.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 10:00:00-08:00,8,10.0,29.240000000000002,2001
2001-01-08 19:00:00+00:00,10.37,0.21,1.05,57.27,133.5,0.17334,10.8,9.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 11:00:00-08:00,8,11.0,32.73,2001
2001-01-08 20:00:00+00:00,12.57,0.25,1.27,57.21,170.6,0.20751,13.0,11.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 12:00:00-08:00,8,12.0,32.79,2001
2001-01-08 21:00:00+00:00,11.1,0.2,0.98,60.59,155.48,0.17136,10.7,9.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 13:00:00-08:00,8,13.0,29.409999999999997,2001
2001-01-08 22:00:00+00:00,8.58,0.12,0.55,66.89,126.32,0.11265,7.0,6.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 14:00:00-08:00,8,14.0,23.11,2001
2001-01-08 23:00:00+00:00,4.87,0.04,0.17,75.36,74.93,0.04785,3.0,3.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 15:00:00-08:00,8,15.0,14.64,2001
2001-01-09 00:00:00+00:00,1.28,0.01,0.03,85.32,20.62,0.01228,0.8,0.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-08 16:00:00-08:00,8,16.0,4.680000000000007,2001
2001-01-09 15:00:00+00:00,1.65,0.01,0.03,85.63,36.08,0.01418,0.9,1.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 07:00:00-08:00,9,7.0,4.3700000000000045,2001
2001-01-09 16:00:00+00:00,8.42,0.05,0.25,75.64,179.45,0.07176,4.5,5.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 08:00:00-08:00,9,8.0,14.36,2001
2001-01-09 17:00:00+00:00,16.19,0.19,0.95,67.08,314.75,0.19171,12.0,12.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 09:00:00-08:00,9,9.0,22.92,2001
2001-01-09 18:00:00+00:00,24.25,0.38,1.9,60.66,436.83,0.34177,21.4,20.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 10:00:00-08:00,9,10.0,29.340000000000003,2001
2001-01-09 19:00:00+00:00,30.35,0.55,2.72,57.14,542.38,0.47034,29.4,26.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 11:00:00-08:00,9,11.0,32.86,2001
2001-01-09 20:00:00+00:00,31.18,0.57,2.83,57.05,563.6,0.48604,30.4,27.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 12:00:00-08:00,9,12.0,32.95,2001
2001-01-09 21:00:00+00:00,25.4,0.42,2.08,60.42,458.4,0.37056,23.2,21.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 13:00:00-08:00,9,13.0,29.58,2001
2001-01-09 22:00:00+00:00,18.03,0.23,1.15,66.72,336.9,0.22404,14.0,14.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 14:00:00-08:00,9,14.0,23.28,2001
2001-01-09 23:00:00+00:00,9.71,0.07,0.35,75.19,192.45,0.08982,5.6,6.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 15:00:00-08:00,9,15.0,14.810000000000002,2001
2001-01-10 00:00:00+00:00,2.05,0.01,0.03,85.17,39.3,0.01623,1.0,1.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-09 16:00:00-08:00,9,16.0,4.829999999999998,2001
2001-01-10 15:00:00+00:00,1.48,0.01,0.03,85.61,30.95,0.01331,0.8,0.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 07:00:00-08:00,10,7.0,4.390000000000001,2001
2001-01-10 16:00:00+00:00,6.06,0.04,0.2,75.59,115.47,0.05395,3.4,4.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 08:00:00-08:00,10,8.0,14.409999999999997,2001
2001-01-10 17:00:00+00:00,9.32,0.13,0.62,67.01,153.6,0.12217,7.6,7.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 09:00:00-08:00,10,9.0,22.989999999999995,2001
2001-01-10 18:00:00+00:00,11.04,0.2,1.0,60.56,160.68,0.17105,10.7,9.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 10:00:00-08:00,10,10.0,29.439999999999998,2001
2001-01-10 19:00:00+00:00,9.26,0.19,0.95,57.0,118.1,0.15621,9.8,8.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 11:00:00-08:00,10,11.0,33.0,2001
2001-01-10 20:00:00+00:00,8.58,0.18,0.88,56.89,107.22,0.147,9.2,7.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 12:00:00-08:00,10,12.0,33.11,2001
2001-01-10 21:00:00+00:00,12.59,0.23,1.12,60.25,178.25,0.19617,12.3,11.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 13:00:00-08:00,10,13.0,29.75,2001
2001-01-10 22:00:00+00:00,9.24,0.13,0.62,66.54,131.8,0.12176,7.6,7.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 14:00:00-08:00,10,14.0,23.459999999999994,2001
2001-01-10 23:00:00+00:00,5.32,0.04,0.2,75.02,77.28,0.05015,3.1,3.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 15:00:00-08:00,10,15.0,14.980000000000004,2001
2001-01-11 00:00:00+00:00,1.29,0.01,0.03,85.0,19.67,0.01233,0.8,0.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-10 16:00:00-08:00,10,16.0,5.0,2001
2001-01-11 15:00:00+00:00,1.4,0.01,0.03,85.58,24.15,0.0129,0.8,0.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 07:00:00-08:00,11,7.0,4.420000000000002,2001
2001-01-11 16:00:00+00:00,7.19,0.05,0.22,75.54,130.43,0.06546,4.1,4.7,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 08:00:00-08:00,11,8.0,14.459999999999994,2001
2001-01-11 17:00:00+00:00,12.84,0.16,0.8,66.93,228.62,0.15738,9.8,10.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 09:00:00-08:00,11,9.0,23.069999999999993,2001
2001-01-11 18:00:00+00:00,18.96,0.32,1.58,60.45,324.65,0.28032,17.5,16.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 10:00:00-08:00,11,10.0,29.549999999999997,2001
2001-01-11 19:00:00+00:00,22.84,0.42,2.05,56.86,389.88,0.35744,22.3,20.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 11:00:00-08:00,11,11.0,33.14,2001
2001-01-11 20:00:00+00:00,22.11,0.39,1.92,56.73,356.83,0.33653,21.0,19.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 12:00:00-08:00,11,12.0,33.27,2001
2001-01-11 21:00:00+00:00,16.24,0.24,1.2,60.07,290.27,0.22059,13.8,13.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 13:00:00-08:00,11,13.0,29.93,2001
2001-01-11 22:00:00+00:00,12.33,0.13,0.65,66.36,234.07,0.13759,8.6,9.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 14:00:00-08:00,11,14.0,23.64,2001
2001-01-11 23:00:00+00:00,7.02,0.04,0.17,74.84,146.82,0.05886,3.7,4.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 15:00:00-08:00,11,15.0,15.159999999999997,2001
2001-01-12 00:00:00+00:00,1.8,0.01,0.03,84.84,38.9,0.01495,0.9,1.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-11 16:00:00-08:00,11,16.0,5.159999999999997,2001
2001-01-12 15:00:00+00:00,1.36,0.01,0.03,85.55,22.5,0.01269,0.8,0.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 07:00:00-08:00,12,7.0,4.450000000000003,2001
2001-01-12 16:00:00+00:00,6.42,0.03,0.15,75.48,109.35,0.05007,3.1,4.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 08:00:00-08:00,12,8.0,14.519999999999996,2001
2001-01-12 17:00:00+00:00,11.7,0.11,0.55,66.84,195.45,0.12291,7.7,8.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 09:00:00-08:00,12,9.0,23.159999999999997,2001
2001-01-12 18:00:00+00:00,16.16,0.21,1.08,60.33,250.32,0.20301,12.7,12.9,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 10:00:00-08:00,12,10.0,29.67,2001
2001-01-12 19:00:00+00:00,20.34,0.31,1.52,56.71,318.35,0.28167,17.6,16.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 11:00:00-08:00,12,11.0,33.29,2001
2001-01-12 20:00:00+00:00,20.79,0.33,1.6,56.55,322.75,0.29542,18.5,17.3,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 12:00:00-08:00,12,12.0,33.45,2001
2001-01-12 21:00:00+00:00,16.11,0.23,1.12,59.88,243.2,0.2142,13.4,13.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 13:00:00-08:00,12,13.0,30.119999999999997,2001
2001-01-12 22:00:00+00:00,11.51,0.12,0.57,66.17,205.75,0.12766,8.0,8.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 14:00:00-08:00,12,14.0,23.83,2001
2001-01-12 23:00:00+00:00,6.97,0.04,0.17,74.66,140.15,0.05861,3.7,4.4,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 15:00:00-08:00,12,15.0,15.340000000000003,2001
2001-01-13 00:00:00+00:00,1.86,0.01,0.03,84.66,40.83,0.01525,1.0,1.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-12 16:00:00-08:00,12,16.0,5.340000000000003,2001
2001-01-13 15:00:00+00:00,1.99,0.01,0.03,85.51,40.1,0.01592,1.0,1.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 07:00:00-08:00,13,7.0,4.489999999999995,2001
2001-01-13 16:00:00+00:00,9.77,0.04,0.22,75.42,202.62,0.07295,4.6,6.1,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 08:00:00-08:00,13,8.0,14.579999999999998,2001
2001-01-13 17:00:00+00:00,18.33,0.17,0.85,66.74,356.2,0.19123,12.0,13.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 09:00:00-08:00,13,9.0,23.260000000000005,2001
2001-01-13 18:00:00+00:00,25.85,0.33,1.7,60.2,478.98,0.32135,20.1,20.5,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 10:00:00-08:00,13,10.0,29.799999999999997,2001
2001-01-13 19:00:00+00:00,31.0,0.47,2.38,56.55,565.72,0.42787,26.7,25.8,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 11:00:00-08:00,13,11.0,33.45,2001
2001-01-13 20:00:00+00:00,29.61,0.47,2.38,56.37,531.72,0.42075,26.3,25.0,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 12:00:00-08:00,13,12.0,33.63,2001
2001-01-13 21:00:00+00:00,24.55,0.37,1.83,59.69,439.7,0.33758,21.1,20.2,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 13:00:00-08:00,13,13.0,30.310000000000002,2001
2001-01-13 22:00:00+00:00,16.62,0.19,0.95,65.98,319.02,0.19392,12.1,12.6,action-spectrum-v1,global-mel-ref-v1-provisional,2001-01-13 14:00:00-08:00,13,14.0,24.019999999999996,2001
